Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
521097,M,Manual,1,2010-09-02 10:37:00,1055.75,12589.0,France,1055.75
521112,22629,SPACEBOY LUNCH BOX ,256,2010-09-02 10:47:00,1.65,14646.0,Netherlands,422.4
521112,22630,DOLLY GIRL LUNCH BOX,256,2010-09-02 10:47:00,1.65,14646.0,Netherlands,422.4
521112,22631,CIRCUS PARADE LUNCH BOX ,256,2010-09-02 10:47:00,1.65,14646.0,Netherlands,422.4
521112,21731,RED TOADSTOOL LED NIGHT LIGHT,288,2010-09-02 10:47:00,1.45,14646.0,Netherlands,417.59999999999997
521112,22296,HEART IVORY TRELLIS LARGE,216,2010-09-02 10:47:00,1.45,14646.0,Netherlands,313.2
521112,22294,HEART FILIGREE DOVE  SMALL,288,2010-09-02 10:47:00,1.06,14646.0,Netherlands,305.28000000000003
521112,22131,FOOD CONTAINER SET 3 LOVE HEART ,216,2010-09-02 10:47:00,1.65,14646.0,Netherlands,356.4
521112,22423,REGENCY CAKESTAND 3 TIER,32,2010-09-02 10:47:00,10.95,14646.0,Netherlands,350.4
521112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,256,2010-09-02 10:47:00,2.55,14646.0,Netherlands,652.8
521124,84968A,SET OF 16 VINTAGE ROSE CUTLERY,24,2010-09-02 12:16:00,10.95,16993.0,United Kingdom,262.79999999999995
521170,22423,REGENCY CAKESTAND 3 TIER,32,2010-09-02 15:09:00,10.95,15043.0,United Kingdom,350.4
521181,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-02 16:07:00,1.65,13629.0,United Kingdom,330.0
521183,20713,JUMBO BAG OWLS,200,2010-09-02 16:19:00,1.65,15769.0,United Kingdom,330.0
521184,85099B,JUMBO BAG RED RETROSPOT,400,2010-09-02 16:20:00,1.65,15769.0,United Kingdom,660.0
521206,48138,DOORMAT UNION FLAG,60,2010-09-02 18:22:00,6.35,12823.0,United Kingdom,381.0
521244,22423,REGENCY CAKESTAND 3 TIER,72,2010-09-03 11:23:00,10.95,15061.0,United Kingdom,788.4
521250,22423,REGENCY CAKESTAND 3 TIER,48,2010-09-03 11:25:00,10.95,15061.0,United Kingdom,525.5999999999999
521254,84879,ASSORTED COLOUR BIRD ORNAMENT,240,2010-09-03 11:26:00,1.69,15061.0,United Kingdom,405.59999999999997
521313,20712,JUMBO BAG WOODLAND ANIMALS,300,2010-09-03 11:55:00,1.65,12939.0,United Kingdom,495.0
521313,85099B,JUMBO BAG RED RETROSPOT,500,2010-09-03 11:55:00,1.65,12939.0,United Kingdom,825.0
521313,21929,JUMBO BAG PINK VINTAGE PAISLEY,400,2010-09-03 11:55:00,1.65,12939.0,United Kingdom,660.0
521314,22423,REGENCY CAKESTAND 3 TIER,72,2010-09-03 11:59:00,10.95,17949.0,United Kingdom,788.4
521315,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1920,2010-09-03 12:01:00,1.66,15838.0,United Kingdom,3187.2
521315,17003,BROCADE RING PURSE ,7128,2010-09-03 12:01:00,0.19,15838.0,United Kingdom,1354.32
521315,17003,BROCADE RING PURSE ,3960,2010-09-03 12:01:00,0.19,15838.0,United Kingdom,752.4
521318,21704,BAG 250g SWIRLY MARBLES,576,2010-09-03 12:06:00,0.72,16754.0,United Kingdom,414.71999999999997
521318,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1440,2010-09-03 12:06:00,0.18,16754.0,United Kingdom,259.2
521318,21915,RED  HARMONICA IN BOX ,560,2010-09-03 12:06:00,1.06,16754.0,United Kingdom,593.6
521339,20711,JUMBO BAG TOYS ,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521339,20713,JUMBO BAG OWLS,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521339,85099F,JUMBO BAG STRAWBERRY,400,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,660.0
521339,22385,JUMBO BAG SPACEBOY DESIGN,300,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,495.0
521339,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521339,22386,JUMBO BAG PINK WITH WHITE SPOTS,300,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,495.0
521339,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521339,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521339,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-09-03 12:52:00,1.65,15769.0,United Kingdom,330.0
521361,84965B,BLUE KASHMIRI COFFEE TABLE ,10,2010-09-03 17:23:00,30.0,17858.0,United Kingdom,300.0
521400,20679,EDWARDIAN PARASOL RED,60,2010-09-06 09:53:00,4.95,14145.0,United Kingdom,297.0
521400,15056BL,EDWARDIAN PARASOL BLACK,60,2010-09-06 09:53:00,4.95,14145.0,United Kingdom,297.0
521400,15056N,EDWARDIAN PARASOL NATURAL,120,2010-09-06 09:53:00,4.95,14145.0,United Kingdom,594.0
521403,22423,REGENCY CAKESTAND 3 TIER,64,2010-09-06 10:19:00,10.95,12744.0,Singapore,700.8
521430,22492,MINI PAINT SET VINTAGE ,1152,2010-09-06 11:22:00,0.65,17404.0,Sweden,748.8000000000001
521430,21915,RED  HARMONICA IN BOX ,240,2010-09-06 11:22:00,1.25,17404.0,Sweden,300.0
521482,22656,VINTAGE BLUE KITCHEN CABINET,1,2010-09-06 13:20:00,295.0,15809.0,United Kingdom,295.0
521560,22423,REGENCY CAKESTAND 3 TIER,32,2010-09-07 10:17:00,10.95,14952.0,United Kingdom,350.4
521566,21931,JUMBO STORAGE BAG SUKI,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,21928,JUMBO BAG SCANDINAVIAN PAISLEY,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,85099F,JUMBO BAG STRAWBERRY,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,22386,JUMBO BAG PINK WITH WHITE SPOTS,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,22385,JUMBO BAG SPACEBOY DESIGN,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521566,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-09-07 10:54:00,1.65,13694.0,United Kingdom,330.0
521567,35637A,IVORY STRING CURTAIN WITH POLE ,240,2010-09-07 10:56:00,1.95,13694.0,United Kingdom,468.0
521568,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-07 10:59:00,1.65,17511.0,United Kingdom,330.0
521568,21042,RED SPOTTY APRON ,60,2010-09-07 10:59:00,4.65,17511.0,United Kingdom,279.0
521568,22386,JUMBO BAG PINK WITH WHITE SPOTS,200,2010-09-07 10:59:00,1.65,17511.0,United Kingdom,330.0
521689,22592,CARDHOLDER HOLLY WREATH METAL,432,2010-09-07 17:03:00,3.75,14646.0,Netherlands,1620.0
521868,84078A,SET/4 WHITE RETRO STORAGE CUBES ,8,2010-09-09 11:04:00,34.95,12980.0,United Kingdom,279.6
521982,71459,HANGING JAM JAR T-LIGHT HOLDER,1152,2010-09-10 09:49:00,0.85,17369.0,United Kingdom,979.1999999999999
522119,72741,GRAND CHOCOLATECANDLE,360,2010-09-13 08:37:00,1.25,12989.0,United Kingdom,450.0
522120,72741,GRAND CHOCOLATECANDLE,288,2010-09-13 08:39:00,1.25,12989.0,United Kingdom,360.0
522124,22556,PLASTERS IN TIN CIRCUS PARADE ,876,2010-09-13 09:35:00,1.45,17308.0,United Kingdom,1270.2
522124,22555,PLASTERS IN TIN STRONGMAN,876,2010-09-13 09:35:00,1.45,17308.0,United Kingdom,1270.2
522124,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,756,2010-09-13 09:35:00,0.72,17308.0,United Kingdom,544.3199999999999
522124,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1056,2010-09-13 09:35:00,0.36,17308.0,United Kingdom,380.15999999999997
522124,22540,MINI JIGSAW CIRCUS PARADE ,1056,2010-09-13 09:35:00,0.36,17308.0,United Kingdom,380.15999999999997
522129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,100,2010-09-13 09:55:00,2.55,16013.0,United Kingdom,254.99999999999997
522132,22437,SET OF 9 BLACK SKULL BALLOONS,800,2010-09-13 09:57:00,0.72,18251.0,United Kingdom,576.0
522132,22332,SKULLS PARTY BAG + STICKER SET,576,2010-09-13 09:57:00,1.45,18251.0,United Kingdom,835.1999999999999
522132,21987,PACK OF 6 SKULL PAPER CUPS,648,2010-09-13 09:57:00,0.53,18251.0,United Kingdom,343.44
522132,21988,PACK OF 6 SKULL PAPER PLATES,576,2010-09-13 09:57:00,0.64,18251.0,United Kingdom,368.64
522132,21989,PACK OF 20 SKULL PAPER NAPKINS,576,2010-09-13 09:57:00,0.64,18251.0,United Kingdom,368.64
522132,21207,SKULL AND CROSSBONES  GARLAND ,576,2010-09-13 09:57:00,1.45,18251.0,United Kingdom,835.1999999999999
522132,21211,SET OF 72 SKULL PAPER  DOILIES,576,2010-09-13 09:57:00,1.25,18251.0,United Kingdom,720.0
522132,21544,SKULLS  WATER TRANSFER TATTOOS ,600,2010-09-13 09:57:00,0.65,18251.0,United Kingdom,390.0
522132,21213,PACK OF 72 SKULL CAKE CASES,720,2010-09-13 09:57:00,0.42,18251.0,United Kingdom,302.4
522133,85123A,WHITE HANGING HEART T-LIGHT HOLDER,300,2010-09-13 09:58:00,2.55,16013.0,United Kingdom,765.0
522139,84078A,SET/4 WHITE RETRO STORAGE CUBES ,40,2010-09-13 10:30:00,34.95,14156.0,EIRE,1398.0
522416,22635,CHILDS BREAKFAST SET DOLLY GIRL ,36,2010-09-14 12:10:00,8.5,17324.0,United Kingdom,306.0
522460,22423,REGENCY CAKESTAND 3 TIER,32,2010-09-14 16:01:00,10.95,13324.0,United Kingdom,350.4
522501,15056N,EDWARDIAN PARASOL NATURAL,60,2010-09-15 11:07:00,4.95,15039.0,United Kingdom,297.0
522513,21115,ROSE CARAVAN DOORSTOP,72,2010-09-15 11:35:00,5.95,14156.0,EIRE,428.40000000000003
522513,20685,DOORMAT RED SPOT,60,2010-09-15 11:35:00,6.75,14156.0,EIRE,405.0
522513,21181,PLEASE ONE PERSON METAL SIGN,192,2010-09-15 11:35:00,1.85,14156.0,EIRE,355.20000000000005
522513,48129,DOORMAT TOPIARY,60,2010-09-15 11:35:00,6.75,14156.0,EIRE,405.0
522513,22622,BOX OF VINTAGE ALPHABET BLOCKS,36,2010-09-15 11:35:00,8.5,14156.0,EIRE,306.0
522513,21257,VICTORIAN SEWING BOX MEDIUM,48,2010-09-15 11:35:00,6.95,14156.0,EIRE,333.6
522513,21777,RECIPE BOX WITH METAL HEART,48,2010-09-15 11:35:00,6.95,14156.0,EIRE,333.6
522582,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",192,2010-09-15 12:16:00,1.45,14646.0,Netherlands,278.4
522582,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-15 12:16:00,1.65,14646.0,Netherlands,330.0
522582,20712,JUMBO BAG WOODLAND ANIMALS,200,2010-09-15 12:16:00,1.65,14646.0,Netherlands,330.0
522600,22333,RETRO SPOT PARTY BAG + STICKER SET,672,2010-09-15 13:34:00,1.45,16422.0,United Kingdom,974.4
522636,84508A,CAMOUFLAGE DESIGN TEDDY,192,2010-09-16 09:54:00,2.1,16656.0,United Kingdom,403.20000000000005
522662,22423,REGENCY CAKESTAND 3 TIER,80,2010-09-16 10:56:00,10.95,13089.0,United Kingdom,876.0
522807,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,189,2010-09-16 16:55:00,2.1,15748.0,United Kingdom,396.90000000000003
522863,21623,VINTAGE UNION JACK MEMOBOARD,60,2010-09-17 11:37:00,8.5,12931.0,United Kingdom,510.0
522934,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,720,2010-09-17 15:10:00,2.1,17949.0,United Kingdom,1512.0
522936,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2010-09-17 15:12:00,2.55,17949.0,United Kingdom,306.0
522940,21651,HANGING GLASS ETCHED TEALIGHT,216,2010-09-17 15:26:00,1.45,15876.0,United Kingdom,313.2
522940,84949,SILVER HANGING T-LIGHT HOLDER,288,2010-09-17 15:26:00,1.45,15876.0,United Kingdom,417.59999999999997
522953,20712,JUMBO BAG WOODLAND ANIMALS,200,2010-09-19 11:53:00,1.65,14646.0,Netherlands,330.0
523009,22468,BABUSHKA LIGHTS STRING OF 10,48,2010-09-20 10:01:00,5.95,13881.0,United Kingdom,285.6
523010,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,144,2010-09-20 10:05:00,2.1,13881.0,United Kingdom,302.40000000000003
523011,22299,PIG KEYRING WITH LIGHT & SOUND ,240,2010-09-20 10:07:00,1.06,13881.0,United Kingdom,254.4
523011,21890,S/6 WOODEN SKITTLES IN COTTON BAG,100,2010-09-20 10:07:00,2.55,13881.0,United Kingdom,254.99999999999997
523011,21915,RED  HARMONICA IN BOX ,240,2010-09-20 10:07:00,1.06,13881.0,United Kingdom,254.4
523124,22950,SET OF 36 DOILIES VINTAGE CHRISTMAS,432,2010-09-20 13:26:00,1.25,18251.0,United Kingdom,540.0
523124,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,768,2010-09-20 13:26:00,0.64,18251.0,United Kingdom,491.52
523135,22652,TRAVEL SEWING KIT,200,2010-09-20 14:08:00,1.45,13316.0,United Kingdom,290.0
523166,22632,HAND WARMER RED POLKA DOT,2004,2010-09-20 15:33:00,1.85,17940.0,United Kingdom,3707.4
523195,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-21 08:25:00,1.65,13802.0,United Kingdom,330.0
523208,22562,MONSTERS STENCIL CRAFT,504,2010-09-21 10:45:00,1.06,17381.0,United Kingdom,534.24
523208,22563,HAPPY STENCIL CRAFT,504,2010-09-21 10:45:00,1.06,17381.0,United Kingdom,534.24
523208,22564,ALPHABET STENCIL CRAFT,504,2010-09-21 10:45:00,1.06,17381.0,United Kingdom,534.24
523285,84879,ASSORTED COLOUR BIRD ORNAMENT,608,2010-09-21 12:06:00,1.45,12931.0,United Kingdom,881.6
523297,22379,RECYCLING BAG RETROSPOT ,200,2010-09-21 12:30:00,1.85,15838.0,United Kingdom,370.0
523297,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-21 12:30:00,1.65,15838.0,United Kingdom,330.0
523315,85099B,JUMBO BAG RED RETROSPOT,200,2010-09-21 13:26:00,1.65,15032.0,United Kingdom,330.0
523315,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-09-21 13:26:00,1.65,15032.0,United Kingdom,330.0
523315,85099F,JUMBO BAG STRAWBERRY,200,2010-09-21 13:26:00,1.65,15032.0,United Kingdom,330.0
523332,22413,METAL SIGN TAKE IT OR LEAVE IT ,100,2010-09-21 14:48:00,2.55,16705.0,United Kingdom,254.99999999999997
523332,21689,SILVER VANILLA  FLOWER CANDLE POT,96,2010-09-21 14:48:00,3.39,16705.0,United Kingdom,325.44
523332,84949,SILVER HANGING T-LIGHT HOLDER,192,2010-09-21 14:48:00,1.45,16705.0,United Kingdom,278.4
523332,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,96,2010-09-21 14:48:00,3.39,16705.0,United Kingdom,325.44
523338,35004C,SET OF 3 COLOURED  FLYING DUCKS,60,2010-09-21 15:14:00,4.65,14866.0,United Kingdom,279.0
523338,21625,VINTAGE UNION JACK APRON,100,2010-09-21 15:14:00,5.95,14866.0,United Kingdom,595.0
523338,21621,VINTAGE UNION JACK BUNTING,48,2010-09-21 15:14:00,8.5,14866.0,United Kingdom,408.0
523359,51008,AFGHAN SLIPPER SOCK PAIR,300,2010-09-21 17:29:00,2.95,14933.0,Channel Islands,885.0
523391,79321,CHILLI LIGHTS,72,2010-09-21 20:02:00,4.25,16013.0,United Kingdom,306.0
523391,79321,CHILLI LIGHTS,72,2010-09-21 20:02:00,4.25,16013.0,United Kingdom,306.0
523428,51008,AFGHAN SLIPPER SOCK PAIR,100,2010-09-22 10:44:00,2.95,14933.0,Channel Islands,295.0
523429,51008,AFGHAN SLIPPER SOCK PAIR,100,2010-09-22 10:46:00,2.95,14933.0,Channel Islands,295.0
523430,51008,AFGHAN SLIPPER SOCK PAIR,100,2010-09-22 10:47:00,2.95,14933.0,Channel Islands,295.0
523576,22423,REGENCY CAKESTAND 3 TIER,256,2010-09-22 16:26:00,10.95,13205.0,United Kingdom,2803.2
523580,22197,SMALL POPCORN HOLDER,1512,2010-09-22 16:41:00,0.72,17949.0,United Kingdom,1088.6399999999999
523581,22699,ROSES REGENCY TEACUP AND SAUCER ,216,2010-09-22 16:43:00,2.55,17949.0,United Kingdom,550.8
523581,22698,PINK REGENCY TEACUP AND SAUCER,216,2010-09-22 16:43:00,2.55,17949.0,United Kingdom,550.8
523582,22423,REGENCY CAKESTAND 3 TIER,144,2010-09-22 16:46:00,10.95,17949.0,United Kingdom,1576.8
523592,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,144,2010-09-23 10:09:00,2.1,14060.0,United Kingdom,302.40000000000003
523770,22112,CHOCOLATE HOT WATER BOTTLE,60,2010-09-24 10:58:00,4.25,14967.0,United Kingdom,255.0
523786,75049L,LARGE CIRCULAR MIRROR MOBILE,672,2010-09-24 11:31:00,0.85,16692.0,United Kingdom,571.1999999999999
523902,22946,WOODEN ADVENT CALENDAR CREAM,24,2010-09-24 15:15:00,12.75,16699.0,United Kingdom,306.0
523921,22244,3 HOOK HANGER MAGIC GARDEN,288,2010-09-24 16:19:00,1.65,14646.0,Netherlands,475.2
523921,22295,HEART FILIGREE DOVE LARGE,216,2010-09-24 16:19:00,1.45,14646.0,Netherlands,313.2
523921,22296,HEART IVORY TRELLIS LARGE,216,2010-09-24 16:19:00,1.45,14646.0,Netherlands,313.2
523921,22634,CHILDS BREAKFAST SET SPACEBOY ,32,2010-09-24 16:19:00,8.5,14646.0,Netherlands,272.0
523921,35961,FOLKART ZINC HEART CHRISTMAS DEC,576,2010-09-24 16:19:00,0.72,14646.0,Netherlands,414.71999999999997
523921,84836,ZINC METAL HEART DECORATION,432,2010-09-24 16:19:00,1.06,14646.0,Netherlands,457.92
523921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,2010-09-24 16:19:00,2.55,14646.0,Netherlands,326.4
523921,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,384,2010-09-24 16:19:00,1.45,14646.0,Netherlands,556.8
523921,22752,SET 7 BABUSHKA NESTING BOXES,72,2010-09-24 16:19:00,7.65,14646.0,Netherlands,550.8000000000001
523921,22635,CHILDS BREAKFAST SET DOLLY GIRL ,40,2010-09-24 16:19:00,8.5,14646.0,Netherlands,340.0
523921,20712,JUMBO BAG WOODLAND ANIMALS,200,2010-09-24 16:19:00,1.65,14646.0,Netherlands,330.0
523921,22555,PLASTERS IN TIN STRONGMAN,288,2010-09-24 16:19:00,1.45,14646.0,Netherlands,417.59999999999997
523921,22551,PLASTERS IN TIN SPACEBOY,288,2010-09-24 16:19:00,1.45,14646.0,Netherlands,417.59999999999997
523921,22553,PLASTERS IN TIN SKULLS,192,2010-09-24 16:19:00,1.45,14646.0,Netherlands,278.4
523929,22628,PICNIC BOXES SET OF 3 RETROSPOT ,160,2010-09-24 16:50:00,4.25,14646.0,Netherlands,680.0
523929,22468,BABUSHKA LIGHTS STRING OF 10,48,2010-09-24 16:50:00,5.95,14646.0,Netherlands,285.6
523929,22746,POPPY'S PLAYHOUSE LIVINGROOM ,300,2010-09-24 16:50:00,1.85,14646.0,Netherlands,555.0
523929,22748,POPPY'S PLAYHOUSE KITCHEN,300,2010-09-24 16:50:00,1.85,14646.0,Netherlands,555.0
523929,22944,CHRISTMAS METAL POSTCARD WITH BELLS,288,2010-09-24 16:50:00,1.06,14646.0,Netherlands,305.28000000000003
523929,22158,3 HEARTS HANGING DECORATION RUSTIC,320,2010-09-24 16:50:00,2.55,14646.0,Netherlands,816.0
523929,22470,HEART OF WICKER LARGE,120,2010-09-24 16:50:00,2.55,14646.0,Netherlands,306.0
523929,22469,HEART OF WICKER SMALL,240,2010-09-24 16:50:00,1.45,14646.0,Netherlands,348.0
523929,22654,DELUXE SEWING KIT ,80,2010-09-24 16:50:00,4.95,14646.0,Netherlands,396.0
523929,22949,36 DOILIES DOLLY GIRL,432,2010-09-24 16:50:00,1.25,14646.0,Netherlands,540.0
523929,22894,TABLECLOTH RED APPLES DESIGN ,50,2010-09-24 16:50:00,7.65,14646.0,Netherlands,382.5
523929,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,100,2010-09-24 16:50:00,2.55,14646.0,Netherlands,254.99999999999997
523929,22747,POPPY'S PLAYHOUSE BATHROOM,300,2010-09-24 16:50:00,1.85,14646.0,Netherlands,555.0
523929,22745,POPPY'S PLAYHOUSE BEDROOM ,300,2010-09-24 16:50:00,1.85,14646.0,Netherlands,555.0
523946,22655,VINTAGE RED KITCHEN CABINET,1,2010-09-26 11:23:00,295.0,16833.0,United Kingdom,295.0
523965,35004C,SET OF 3 COLOURED  FLYING DUCKS,72,2010-09-26 13:19:00,4.65,13777.0,United Kingdom,334.8
524013,21485,RETROSPOT HEART HOT WATER BOTTLE,96,2010-09-27 09:53:00,4.25,15291.0,United Kingdom,408.0
524025,47570B,TEA TIME TABLE CLOTH,50,2010-09-27 10:54:00,8.49,13798.0,United Kingdom,424.5
524027,22952,72 CAKE CASES VINTAGE CHRISTMAS,672,2010-09-27 11:04:00,0.42,17949.0,United Kingdom,282.24
524096,79321,CHILLI LIGHTS,120,2010-09-27 12:14:00,4.25,13694.0,United Kingdom,510.0
524097,47566,PARTY BUNTING,150,2010-09-27 12:16:00,3.75,13694.0,United Kingdom,562.5
524106,47566,PARTY BUNTING,150,2010-09-27 13:08:00,3.75,18194.0,United Kingdom,562.5
524144,22619,SET OF 6 SOLDIER SKITTLES,80,2010-09-27 15:18:00,3.39,17402.0,United Kingdom,271.2
524147,22950,36 DOILIES VINTAGE CHRISTMAS,288,2010-09-27 15:36:00,1.25,14911.0,EIRE,360.0
524147,22423,REGENCY CAKESTAND 3 TIER,36,2010-09-27 15:36:00,10.95,14911.0,EIRE,394.2
524147,22550,HOLIDAY FUN LUDO,72,2010-09-27 15:36:00,3.75,14911.0,EIRE,270.0
524147,21888,BINGO SET,72,2010-09-27 15:36:00,3.75,14911.0,EIRE,270.0
524147,21912,VINTAGE SNAKES & LADDERS,72,2010-09-27 15:36:00,3.75,14911.0,EIRE,270.0
524147,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2010-09-27 15:36:00,8.5,14911.0,EIRE,408.0
524147,22623,BOX OF VINTAGE JIGSAW BLOCKS ,60,2010-09-27 15:36:00,4.25,14911.0,EIRE,255.0
524150,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,48,2010-09-27 15:41:00,9.95,13929.0,United Kingdom,477.59999999999997
524155,22623,BOX OF VINTAGE JIGSAW BLOCKS ,60,2010-09-27 16:00:00,4.25,14911.0,EIRE,255.0
524155,22622,BOX OF VINTAGE ALPHABET BLOCKS,48,2010-09-27 16:00:00,8.5,14911.0,EIRE,408.0
524155,21912,VINTAGE SNAKES & LADDERS,72,2010-09-27 16:00:00,3.75,14911.0,EIRE,270.0
524155,21888,BINGO SET,72,2010-09-27 16:00:00,3.75,14911.0,EIRE,270.0
524155,22550,HOLIDAY FUN LUDO,72,2010-09-27 16:00:00,3.75,14911.0,EIRE,270.0
524155,22423,REGENCY CAKESTAND 3 TIER,36,2010-09-27 16:00:00,10.95,14911.0,EIRE,394.2
524155,22950,36 DOILIES VINTAGE CHRISTMAS,288,2010-09-27 16:00:00,1.25,14911.0,EIRE,360.0
524156,M,Manual,1,2010-09-27 16:01:00,445.05,14328.0,United Kingdom,445.05
524159,M,Manual,1,2010-09-27 16:12:00,10468.8,14063.0,United Kingdom,10468.8
524162,M,Manual,1,2010-09-27 16:18:00,2769.9,14063.0,United Kingdom,2769.9
524167,M,Manual,1,2010-09-27 16:24:00,359.71,13448.0,United Kingdom,359.71
524174,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,3936,2010-09-27 16:30:00,0.42,13687.0,United Kingdom,1653.12
524174,85160B,BLACK BIRD GARDEN DESIGN MUG,2976,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,386.88
524174,85160A,WHITE BIRD GARDEN DESIGN MUG,4320,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,561.6
524174,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,4752,2010-09-27 16:30:00,0.07,13687.0,United Kingdom,332.64000000000004
524174,85006,SET 4 NURSERY DES ROUND BOXES,1440,2010-09-27 16:30:00,0.31,13687.0,United Kingdom,446.4
524174,84847,FLORAL BATHROOM SET,1116,2010-09-27 16:30:00,0.33,13687.0,United Kingdom,368.28000000000003
524174,37424,WHITE WITH BLACK CATS MUG,2112,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,274.56
524174,37423,WHITE WITH BLACK CATS PLATE,2952,2010-09-27 16:30:00,0.1,13687.0,United Kingdom,295.2
524174,37340,MULTICOLOUR SPRING FLOWER MUG,4992,2010-09-27 16:30:00,0.1,13687.0,United Kingdom,499.20000000000005
524174,21393,BLUE POLKADOT PUDDING BOWL,2496,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,324.48
524174,21392,RED POLKADOT PUDDING BOWL,3648,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,474.24
524174,21281,VINTAGE KITCHEN PRINT SEAFOOD,1536,2010-09-27 16:30:00,0.25,13687.0,United Kingdom,384.0
524174,21280,VINTAGE KITCHEN PRINT VEGETABLES,1248,2010-09-27 16:30:00,0.25,13687.0,United Kingdom,312.0
524174,21279,VINTAGE KITCHEN PRINT FRUITS,1632,2010-09-27 16:30:00,0.25,13687.0,United Kingdom,408.0
524174,21278,VINTAGE KITCHEN PRINT PUDDINGS,1200,2010-09-27 16:30:00,0.25,13687.0,United Kingdom,300.0
524174,21096,SET/6 FRUIT SALAD  PAPER PLATES,7008,2010-09-27 16:30:00,0.13,13687.0,United Kingdom,911.0400000000001
524174,21088,SET/6 FRUIT SALAD PAPER CUPS,7128,2010-09-27 16:30:00,0.08,13687.0,United Kingdom,570.24
524174,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,3072,2010-09-27 16:30:00,0.17,13687.0,United Kingdom,522.24
524174,16047,POP ART PEN CASE & PENS,5184,2010-09-27 16:30:00,0.08,13687.0,United Kingdom,414.72
524174,16046,TEATIME PEN CASE & PENS,4608,2010-09-27 16:30:00,0.08,13687.0,United Kingdom,368.64
524175,M,Manual,1,2010-09-27 16:32:00,1343.44,14802.0,United Kingdom,1343.44
524181,22357,KINGS CHOICE BISCUIT TIN,704,2010-09-27 16:59:00,4.56,17450.0,United Kingdom,3210.24
524181,21770,OPEN CLOSED METAL SIGN,684,2010-09-27 16:59:00,5.15,17450.0,United Kingdom,3522.6000000000004
524181,22612,TEA COSY VINTAGE UNION JACK,408,2010-09-27 16:59:00,4.14,17450.0,United Kingdom,1689.12
524181,21621,VINTAGE UNION JACK BUNTING,408,2010-09-27 16:59:00,8.87,17450.0,United Kingdom,3618.9599999999996
